"id1","teilplan","kategorie","unterkategorie","stand","beschriftung","bemerkungen","oeffentlicheauflage_behoerde","oeffentlicheauflage_datum","oeffentlicheauflage_nummer","festsetzung_behoerde","festsetzung_behoerde_gewalt","festsetzung_datum","festsetzung_nummer","genehmigung_behoerde","genehmigung_datum","genehmigung_nummer","rechtsstatus","objectid","geometry"
"1359","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1392","LINESTRING (2681237.2 1243287.4,2681243 1243231,2681250.2 1243182.8,2681258.5 1243152.4)"
"1361","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1394","LINESTRING (2681809.8 1242086,2681786.2 1242132,2681759.8 1242190.5,2681731.8 1242233.6,2681719 1242275.6,2681719 1242298.5,2681719 1242318.8,2681725.2 1242345.5,2681721.5 1242397.5,2681716.5 1242430.6,2681701.2 1242466.1,2681679.5 1242511.9,2681664.2 1242552.5,2681662.2 1242558.5)"
"1362","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1395","LINESTRING (2681662.2 1242558.5,2681649 1242598.2,2681642.8 1242642.8,2681645.2 1242691,2681651.8 1242725.4,2681654.2 1242750.8,2681665.5 1242791.4,2681684.8 1242835.9,2681696 1242849.9,2681701 1242869.1,2681702.5 1242875.2,2681707.5 1242898.1,2681720.2 1242928.6,2681723.8 1242935.1,2681729.5 1242946,2681730 1242946.9,2681730.8 1242948.5,2681750.2 1242984.6,2681787.5 1243044.2,2681804 1243083.6,2681827 1243139.5,2681830.8 1243177.6,2681824.5 1243231,2681811.8 1243274.2,2681796.5 1243314.9,2681786.8 1243340.2)"
"1363","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1396","LINESTRING (2681813.2 1244534.2,2681802.5 1244532.1,2681788.2 1244515.2,2681773.2 1244490.6,2681758.5 1244464.5,2681744.5 1244442.6,2681735.8 1244437.1,2681732 1244426.2,2681722.8 1244385.1,2681717.8 1244338.1,2681717 1244328.4)"
"1592","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1460","LINESTRING (2680849.2 1245553,2680925.5 1245389.6,2680957.5 1245308.4,2680963.2 1245280,2680961.5 1245253.5,2680955.8 1245225.2)"
"1613","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1480","LINESTRING (2682001.2 1243234.5,2682023 1243179.4,2682036.2 1243138.5,2682049 1243127.4,2682039.8 1243092.4,2682020 1243006.4,2682000.5 1242987.6,2681974.8 1242977.8,2681954 1242950.4,2681941.8 1242923.8,2681929.5 1242906.4,2681903 1242873,2681892.5 1242852.8,2681887.8 1242803.1,2681885.2 1242758.2,2681857.2 1242719,2681839 1242680,2681836.2 1242660.2,2681841.2 1242629.2,2681844.2 1242601.9,2681837 1242560.2,2681841.5 1242534.5,2681845 1242498.8,2681851.8 1242462.5,2681863.5 1242415.5,2681865 1242365.5,2681861.2 1242316.1,2681866 1242286.4,2681865 1242256.6,2681866 1242240.4,2681876.2 1242215.4,2681887.2 1242190.5,2681897.5 1242172.9,2681910.8 1242159.6,2681931.5 1242149.9,2681960.8 1242140,2681984.8 1242138.4,2682013.2 1242144.2)"
"1614","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1481","LINESTRING (2681366 1243349.6,2681354.5 1243333,2681338.2 1243323,2681337.8 1243306.4,2681330.2 1243296,2681332 1243270.9,2681339 1243240.6,2681359 1243164.5,2681366.8 1243138.9,2681377.5 1243118.5)"
"1615","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1482","LINESTRING (2681285.8 1243389.9,2681298.8 1243387.4,2681366 1243349.6,2681393.5 1243334.9,2681432.2 1243315,2681458 1243310,2681494 1243301.8,2681527 1243288.5,2681548 1243277,2681569 1243269.9,2681589.8 1243258.8,2681601.2 1243252,2681602 1243244.5)"
"1616","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1483","LINESTRING (2681258.5 1243152.4,2681238.2 1243138.6,2681225 1243124.2,2681206.2 1243095.6,2681195.8 1243063.5,2681184.2 1243040.1,2681165.5 1243003)"
"1617","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1484","LINESTRING (2681466 1242927.9,2681466.2 1242944.4,2681471 1242990.9,2681476.2 1243015.1,2681487.2 1243048.2,2681491.8 1243082.4,2681487.2 1243103.4,2681481.8 1243123.4,2681472 1243146,2681460.5 1243181.4,2681454 1243190.5,2681447.8 1243212.9,2681435.8 1243278.6,2681432.2 1243315,2681435.8 1243323.1,2681449.8 1243332.6,2681488.2 1243348.2,2681532.2 1243366.8,2681563.8 1243379.6,2681585 1243393.9,2681596.5 1243415.2,2681616.5 1243439.4,2681641.5 1243467.1,2681652.8 1243479.2,2681667.5 1243493.4)"
"1618","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1485","LINESTRING (2681717 1244328.4,2681716.5 1244287,2681718.8 1244266.4,2681744.2 1244235.5,2681779.5 1244189.2,2681817 1244137.5,2681831.2 1244116.5,2681841.8 1244094.1,2681854.5 1244062.5,2681881 1243987.5,2681940.5 1243812.2,2681911.8 1243757.1,2681887.5 1243703,2681885.2 1243698)"
"1630","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1497","LINESTRING (2681810.8 1242009.4,2681809 1242065.6)"
"1631","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1498","LINESTRING (2681637.2 1242003.9,2681657.8 1241981.8,2681668.8 1241955.4,2681701.2 1241982.8,2681735 1242008.1,2681810.8 1242009.4,2681890.2 1242007,2681915.2 1242005.4)"
"1632","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1499","LINESTRING (2681795.8 1245165.9,2681796.5 1245166,2681803.5 1245184.2,2681922.2 1245501,2681932.8 1245533.2)"
"1633","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1500","LINESTRING (2681932.8 1245533.2,2681927.5 1245532.8,2681915 1245531.6,2681904.5 1245538.5,2681825 1245737.9,2681817 1245753,2681806.2 1245761)"
"1469","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1604","LINESTRING (2680318.2 1241792.2,2680353 1241850.4,2680371 1241846.2,2680378 1241828.2,2680385 1241846.2,2680382 1241874,2680404.2 1241860.1,2680411.2 1241846.2,2680422.2 1241912.8,2680439 1241901.8,2680446 1241917,2680491.8 1241886.5,2680498.5 1241901.8,2680522 1241885.1,2680544.2 1241912.8,2680559.5 1241914.2,2680577.5 1241919.8,2680666.2 1241979.4,2680698.2 1242002.9,2680813.2 1242138.8,2680903.2 1242217.8,2680979.5 1242259.4,2681015.8 1242360.5,2681021.2 1242382.8,2681019.8 1242407.8,2681015.8 1242428.5,2681037.8 1242492.2,2681061.5 1242514.4,2681086.2 1242522.8,2681139 1242522.8,2681200 1242515.9)"
"1470","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1605","LINESTRING (2682006 1242043.5,2681969.8 1242059.1,2681947.8 1242059.1,2681901.2 1242061.8,2681841.5 1242061.8,2681809 1242065.6)"
"1471","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1606","LINESTRING (2681809 1242065.6,2681808.8 1242069.8,2681809.8 1242086)"
"1472","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1607","LINESTRING (2682112.8 1243292.9,2682026.8 1243253,2681971 1243212.4,2681938 1243214.9,2681907.5 1243220,2681910 1243164.1,2681892.2 1243113.4,2681869.5 1243054.9,2681849 1243039.6,2681834 1242999,2681803.5 1242961,2681780.5 1242933,2681752.5 1242902.6,2681745 1242892.4,2681735.5 1242957)"
"1479","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1614","LINESTRING (2681281.8 1242016,2681283.5 1242012.1,2681300.8 1241975.8,2681309.8 1241954.1,2681325 1241903.1,2681327.2 1241883.5,2681331.8 1241853.4)"
"1480","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1615","LINESTRING (2681625 1243046.1,2681656.2 1243120.2,2681670.5 1243170.1,2681672 1243224.2,2681666.2 1243262.8,2681650.5 1243289.9,2681629.2 1243314,2681603.5 1243341.1,2681548.5 1243387.5,2681490 1243537.1,2681467.8 1243585.6,2681443.5 1243640.2,2681429.2 1243680.6,2681429.2 1243709,2681433.2 1243741.4,2681445.5 1243771.6,2681463.5 1243812.1,2681552.5 1244024.4,2681587 1244141.6,2681583 1244176,2681580.8 1244228.5,2681570.8 1244269,2681560.8 1244315.5,2681548.5 1244362,2681522.2 1244374.1,2681494 1244378.1,2681475.8 1244390.2,2681465.5 1244406.5,2681461.5 1244438.8,2681455.5 1244505.5,2681455.5 1244523.8,2681433.2 1244572.2,2681417 1244600.5,2681413 1244647,2681407 1244683.4,2681403 1244713.8,2681386.8 1244738,2681370.5 1244768.4,2681382.8 1244790.5,2681401 1244851.2,2681425.2 1244917.9,2681451.5 1244958.4,2681481.8 1244988.6,2681526.2 1245019,2681591 1245053.4,2681684 1245093.8,2681706.2 1245118)"
"1481","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1616","LINESTRING (2681701.2 1245127,2681795.8 1245165.9)"
"1780","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1661","LINESTRING (2681323.5 1242110.1,2681371 1242079,2681399 1242068.8,2681443 1242054.2,2681440.5 1242037.5,2681433.8 1242016.5,2681411 1241981.5,2681383.2 1241956.8,2681356.5 1241932.8,2681339.8 1241918.1,2681331.5 1241902.2,2681327.2 1241883.5)"
"1781","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1662","LINESTRING (2681283.5 1242012.1,2681272.2 1242009,2681262.5 1242000,2681247.2 1241986,2681223.8 1241964.5,2681194.5 1241940.2,2681150 1241909,2681141.5 1241895.5,2681122.5 1241841.9,2681119.8 1241812.6,2681122.8 1241798.4)"
"1783","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1664","LINESTRING (2681256.8 1245107.1,2681267.5 1245185.5,2681309 1245250.5)"
"1642","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1675","LINESTRING (2681841.8 1244094.1,2681817.5 1244082,2681789 1244062.2,2681787.8 1244046.8,2681796.8 1244024.8,2681848.5 1243926.8,2681866 1243886,2681870.8 1243868,2681872.5 1243848.6,2681876 1243830.2,2681872.2 1243812.4,2681860.5 1243798,2681853 1243786.6,2681841.8 1243681.2,2681837.5 1243660.1)"
"1643","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1676","LINESTRING (2681837.5 1243660.1,2681836.2 1243642.1,2681832 1243603.2,2681824.2 1243566.8,2681821.2 1243541.8,2681810.8 1243514.8,2681799.2 1243491,2681797.2 1243485.8,2681790.2 1243470.6,2681764.5 1243459.4)"
"1644","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1677","LINESTRING (2681707.5 1243480.8,2681707 1243500.8,2681706.8 1243506.1,2681704.2 1243667)"
"1645","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1678","LINESTRING (2681887.5 1243703,2681885.2 1243698,2681892 1243666.6,2681895.8 1243649.4,2681904.5 1243580,2681915.5 1243520.5,2681933 1243451.8,2681943.8 1243431.4,2681949.8 1243402.8,2681950.5 1243380.6,2681954 1243364.1,2681964.2 1243345.8,2681972.2 1243324.6,2681976 1243289.2,2682001.2 1243234.5)"
"1647","Fuss","Fussverbindung mit erhöhter Aufenthaltsqualität","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1680","LINESTRING (2682089 1243539.4,2682055.2 1243521.9,2682018 1243498.5,2681969.5 1243473.9,2681933 1243451.8,2681924.2 1243448.5,2681881 1243422.6,2681851.8 1243398.5,2681835.8 1243372.6,2681825.5 1243385.8,2681812.8 1243349.6,2681805 1243365.5,2681793.5 1243376.6,2681776 1243378)"
"1660","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1693","LINESTRING (2681565.8 1245955.6,2681608 1245892.1,2681625 1245864.8,2681624.2 1245854.5,2681617.8 1245839.8)"
"1661","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1694","LINESTRING (2681487.2 1245758,2681458 1245744.8,2681434.5 1245731.5,2681413.8 1245703.6,2681396.2 1245680.1,2681366.8 1245671.2,2681333 1245669.9,2681306.5 1245674.2,2681281.5 1245666.9,2681252.2 1245653.6,2681231.8 1245633.9)"
"1662","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1695","LINESTRING (2681483.2 1245879.9,2681474 1245852.1,2681468.2 1245821.2,2681469.8 1245783,2681487.2 1245758,2681528.5 1245687.5,2681531.5 1245684,2681539 1245675.1,2681547.8 1245656.2)"
"1663","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1696","LINESTRING (2681497.2 1246180.4,2681483 1246152,2681458 1246111.2,2681444.8 1246079.9,2681434.5 1246018.2,2681422.8 1245937.4,2681422.8 1245908,2681436 1245897.6,2681483.2 1245879.9,2681617.8 1245839.8,2681669.5 1245819.8,2681715.2 1245794.8,2681749 1245774.4,2681769 1245760.5,2681784.2 1245757.5,2681806.2 1245761)"
"1667","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1700","LINESTRING (2680781.8 1242089.9,2680788.5 1242086.8,2680805.5 1242086,2680837.5 1242093.5,2680855.5 1242098.2,2680869.5 1242097.5,2680894.8 1242090.8,2680917.5 1242086.2,2680944.8 1242082.8,2680996.2 1242080.2,2681026.2 1242082.4,2681047.2 1242088,2681111.2 1242109.4,2681157.2 1242125.2,2681214 1242139.1,2681250.8 1242143.5,2681268.8 1242138.4,2681284.2 1242128.4,2681302 1242117,2681312 1242111,2681323.5 1242110.1)"
"1686","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1719","LINESTRING (2681061.5 1244133,2681055.8 1244166.5,2681045.8 1244184,2681035.8 1244199.1,2681014.5 1244214.1,2681006.8 1244227.9,2681012 1244247.9,2681019 1244268.5,2681028 1244295.8,2681050.2 1244385.6,2681056 1244411.9,2681058.2 1244440,2681057 1244491.2,2681052.8 1244557.9,2681048.2 1244625.5,2681052 1244634.5,2681066.5 1244652.8,2681076.5 1244669.8,2681094 1244703.5,2681107 1244733.2,2681118.5 1244768.2,2681127 1244800,2681142.8 1244863.1,2681150 1244880.9,2681167.8 1244911.1,2681190 1244948.4,2681211.8 1244983.4,2681218.2 1244995.6,2681224.2 1245013.1,2681230 1245041.6,2681237.2 1245071,2681243.2 1245086.9,2681256.8 1245107.1,2681268.2 1245120.2,2681294 1245140.1,2681322.5 1245157.5,2681350.8 1245172.6,2681385 1245186.2,2681412.2 1245195.8,2681424.5 1245204,2681445.5 1245227,2681463.5 1245242.1,2681487 1245255.1,2681517.5 1245263.9,2681548.5 1245269.9,2681575.5 1245277.4,2681615 1245307.6,2681634.5 1245321,2681665.5 1245333.8,2681695.8 1245348,2681703.5 1245354.8,2681712.2 1245367.8)"
"1924","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1815","LINESTRING (2681388.8 1244805.5,2681362.2 1244803.5,2681351.2 1244789.2,2681343.2 1244767,2681338.8 1244749.1,2681333.8 1244729.8,2681333.8 1244704.8,2681336.5 1244677.4,2681331.2 1244657.1,2681321 1244645.1,2681312.2 1244636.9,2681312.2 1244630.5,2681322.2 1244619.4,2681328.5 1244611.9,2681327.2 1244604.8,2681322.2 1244595.6,2681281.8 1244558.6,2681272.5 1244548,2681259.8 1244521,2681271.5 1244506.2,2681282 1244490,2681291.5 1244468.6,2681296.5 1244446,2681306.8 1244417,2681316.5 1244395.5,2681325 1244373.8,2681336.5 1244343.5,2681344.8 1244313.8,2681351.2 1244286,2681357 1244261.4,2681357 1244238.4,2681357 1244224.1,2681360.8 1244211.6,2681366.2 1244202.9,2681393 1244198.5,2681432.2 1244193,2681464 1244192.1,2681476.8 1244191.8,2681509.5 1244121.5,2681538.2 1244023.8,2681549.5 1244016.8)"
"1925","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1816","LINESTRING (2681464 1244192.1,2681464.8 1244172.8,2681466.2 1244147.5,2681470.8 1244061.6,2681468.8 1243952.9)"
"1880","Fuss","Fussverbindung","","geplant","A13","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1856","LINESTRING (2681458 1246111.2,2681565.8 1245955.6)"
"2077","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2140","LINESTRING (2681667.8 1243492.1,2681764.5 1243459.4)"
"1912","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1887","LINESTRING (2681724.2 1245711.9,2681760.8 1245615.5,2681712.2 1245367.8)"
"1841","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","1947","LINESTRING (2681744.8 1245722.8,2681734.2 1245748.9,2681715.2 1245794.8)"
"2022","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2085","LINESTRING (2681837.5 1243660.1,2681814.8 1243659,2681811.5 1243681,2681704.2 1243667,2681652.8 1243660.4)"
"2023","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2086","LINESTRING (2681652.8 1243660.4,2681646 1243741.6,2681570 1243741.6,2681505.2 1243744)"
"2066","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2129","LINESTRING (2681488.2 1242895.6,2681482.2 1242835.5,2681482.2 1242784,2681485 1242732.4,2681496.5 1242689.4,2681531 1242640.8,2681571 1242580.5,2681625.5 1242488.9,2681657 1242420.1,2681668.5 1242377.1,2681665.5 1242337,2681654 1242274,2681642.5 1242193.9,2681634 1242133.6,2681631.2 1242079.2,2681654 1242030.5,2681697 1241979)"
"2067","Fuss","Fussverbindung","","geplant","A5","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2130","LINESTRING (2681647 1243029.4,2681743.8 1243143.5,2681771 1243188.9,2681774.8 1243237.9,2681758.2 1243299.6,2681732.8 1243343.2,2681700.2 1243379.5,2681660.2 1243421.2,2681585.8 1243481.2,2681470.2 1243579.8)"
"2078","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2141","LINESTRING (2681468.8 1243952.9,2681417 1243873.5,2681391.5 1243835.4,2681233.2 1243663)"
"2252","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2152","LINESTRING (2681548.5 1245269.9,2681551.2 1245262.8,2681701.2 1245127)"
"2328","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2171","LINESTRING (2681417.8 1241985.2,2681443 1241983.1,2681487.2 1242004.1,2681493.5 1241993.6,2681546.2 1242033.6,2681569.5 1241974.6,2681580 1241991.5,2681611.5 1242002,2681636.8 1242002)"
"2947","Fuss","Fussverbindung","","bestehend","","","","","","","","","","","","","Öffentliche Auflage","2194","LINESTRING (2681093.8 1245163.8,2681098.5 1245128.5,2681109.8 1245101.2,2681132 1245083.6,2681169 1245061.1,2681199.5 1245038.6,2681205.8 1245013,2681205.8 1244976.1)"
"3268","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2196","LINESTRING (2681837.5 1243660.1,2681892 1243666.6,2681938.5 1243672.2,2681958 1243682.6,2681972 1243687.4,2681986.8 1243685,2682041.5 1243690.5,2682083 1243698.5)"
"2307","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2257","LINESTRING (2681187.8 1245728.6,2681231.8 1245633.9,2681264.5 1245541.5,2681299 1245437.8)"
"2193","Fuss","Fussverbindung","","geplant","A14","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2321","LINESTRING (2681299 1245437.8,2681303.2 1245424.9,2681316.8 1245391.4,2681336.8 1245363.4,2681339.8 1245360.8,2681348.5 1245353.5,2681368.2 1245337.1)"
"2214","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2342","LINESTRING (2681703.5 1243268.4,2681677.5 1243260.6,2681659.8 1243254.4,2681614.5 1243251.6,2681602 1243244.5,2681589 1243237.2,2681537.2 1243213,2681492.8 1243196.4,2681467.8 1243188,2681460.5 1243181.4,2681436.5 1243161.8,2681404.8 1243138.6,2681377.5 1243118.5,2681338.5 1243102.2,2681305.5 1243092.4)"
"2406","MIV","Sammelstrasse","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2435","LINESTRING (2681467.2 1242870.9,2681453.5 1242846,2681407.8 1242749.9,2681351 1242683.1,2681311 1242624.8,2681269.8 1242571,2681233.8 1242541,2681203 1242525.5,2681196.5 1242508.8,2681194.5 1242491,2681196.8 1242452,2681206.5 1242404,2681221.5 1242380.5,2681244 1242357.1,2681294.5 1242318.4,2681350.2 1242282.5,2681375 1242260.2)"
"2019","Fuss","Fussverbindung","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2082","LINESTRING (2682050.2 1246121.1,2682016.5 1246165.1,2681997.5 1246213.6,2681982.8 1246288.6,2681981.2 1246320.8)"
"2460","MIV","Sammelstrasse","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","2486","LINESTRING (2681375 1242260.2,2681397.2 1242220.5,2681408.5 1242182.9,2681422.5 1242141.1,2681439.2 1242086.8,2681442 1242058.9,2681439.2 1242026.8,2681425.2 1241997.5,2681403 1241972.4,2681374.2 1241948.6,2681359.5 1241938.1)"
"4258","Fuss","Fussverbindung","","geplant","A79","","TAZ","","","","","","","","","","Öffentliche Auflage","2502","LINESTRING (2681394.2 1242527.6,2681463.8 1242283.6)"
"4547","Fuss","Fussverbindung","","bestehend","","","TAZ","","","","","","","","","","Öffentliche Auflage","2503","LINESTRING (2681463.8 1242283.6,2681435.5 1242274.5,2681409.5 1242271.4,2681393.5 1242268.4,2681369 1242259.1,2681390.2 1242207.1,2681426.2 1242100.9,2681439.2 1242057.4)"
"4548","Fuss","Fussverbindung","","bestehend","","","TAZ","","","","","","","","","","Öffentliche Auflage","2504","LINESTRING (2681375.8 1242708.6,2681393.5 1242677.4,2681405 1242648.2,2681408.8 1242617.6,2681404 1242578.8,2681394.2 1242528.2,2681394.2 1242527.6)"
"107","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","75","LINESTRING (2683079 1253950.5,2683085.2 1253946.5,2683094 1253933.6,2683124.2 1253883.6,2683142.2 1253847.5,2683188.2 1253795.8,2683262.2 1253701.2,2683281.2 1253671.4,2683290 1253643.9,2683294.2 1253611.2,2683302.8 1253588.6,2683319.8 1253562.9,2683333 1253551.5,2683361.8 1253533.2,2683389.5 1253520.5,2683407 1253507.2,2683420.5 1253477.9,2683424 1253453.9)"
"108","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","76","LINESTRING (2682945 1253819.4,2682999 1253822,2683045.5 1253819.6,2683071.2 1253818.5,2683108.5 1253828,2683142.2 1253847.5)"
"110","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","78","LINESTRING (2682264.5 1251803.9,2682351.8 1251931.2,2682382.2 1251977.9,2682389.8 1251976.6,2682389.8 1251976.6)"
"111","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","79","LINESTRING (2682099.2 1251357.1,2682100.2 1251355.4,2682129.8 1251264.2,2682139.2 1251235.1,2682152.8 1251208.9,2682178.2 1251168.1,2682204.5 1251119.2,2682234 1251070.2,2682250.5 1251053.5,2682319.2 1251026.1,2682354.8 1251009.9,2682376.8 1250987.9,2682395.8 1250943.8,2682415.2 1250898.6,2682416 1250865.4)"
"113","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","81","LINESTRING (2680774.5 1252724.4,2680767 1252713.6,2680740.5 1252671.8,2680711 1252633.1)"
"114","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","82","LINESTRING (2681125.8 1252320,2681125.5 1252319.5,2681077 1252221.8,2681078 1252210.1,2681067.8 1252188,2681057.8 1252161.2,2681038.8 1252117.8,2681027.8 1252092.1,2681019 1252071.8)"
"115","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","83","LINESTRING (2681019 1252071.8,2681011.8 1252055.2,2681001.2 1252023.9,2681004.2 1252014,2681032 1251990.6,2681049 1251966.4)"
"116","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","84","LINESTRING (2681049 1251966.4,2681049.5 1251965.6,2681083.2 1251955.1,2681107.8 1251944.1,2681143.2 1251919.1,2681179.5 1251890,2681211.5 1251853.5,2681222 1251841.8,2681228.8 1251834.1,2681229.2 1251830.6)"
"43","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","143","LINESTRING (2682556.2 1252288.8,2682610.2 1252299.1,2682812.2 1252336.4,2682983.2 1252369.9,2683042 1252377.8,2683159.8 1252392.2,2683259.2 1252400.5)"
"44","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","144","LINESTRING (2682475.8 1251962.5,2682475.8 1251962.9,2682495 1251959.9,2682529 1252143.6,2682556 1252288.8)"
"45","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","145","LINESTRING (2682059.8 1252294,2682200.5 1252281.1,2682173.5 1252132.6,2682157.8 1252058,2682150.8 1252019.6)"
"379","Velo","Veloroute","","bestehend","","","TAZ","20181122000000","","","","","","","","","Öffentliche Auflage","211","LINESTRING (2680711 1252633.1,2680591.8 1252675.1)"
