elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,manual_cluster,transformed_values,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y,c_ward_5,GIS_Group
401.699999999999989,2024-04-06T08:08:09Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.247652845256498,1,4.247652845256498,15.291550242923394,0.964264832892160,11.930067376090649,11.360818745899049,15.291550242923394,-0.015644335785526,0.013697589547159,2.756631966279294,0.000000000000000,28.014098728268486,32.781500482059087,1.170178658968597,3,3,3,1,"c(2680135.37828085, 1250164.05153546)",1,1,1,2680135.378280847333372,1250164.051535464357585,1,running
401.699999999999989,2024-04-06T08:08:10Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,2.269835309987773,1,2.269835309987773,8.171407115955983,-1.977817535268725,11.342042730222005,11.385342477605406,15.291550242923394,-0.163340179407957,0.017968288061758,2.756631966279294,0.000000000000000,27.928901138887227,30.738343025170316,1.100592639585498,3,3,2,3,"c(2680138.88373338, 1250161.65271133)",2,1,1,2680138.883733381051570,1250161.652711329981685,2,running
401.699999999999989,2024-04-06T08:08:11Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.592977032347592,1,3.592977032347592,12.934717316451334,1.323141722359820,11.281101876080408,11.372740950231170,15.291550242923394,-0.016928015039332,0.007655716094927,2.756631966279294,0.000000000000000,26.327825402149408,31.055666463388548,1.179575828577667,3,3,3,1,"c(2680139.74265807, 1250159.5516638)",1,1,1,2680139.742658065631986,1250159.551663800608367,1,running
401.699999999999989,2024-04-06T08:08:12Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.396772645259609,1,3.396772645259609,12.228381522934594,-0.196204387087983,11.769645430969764,11.194667714477271,17.665700472468611,0.135706543024821,-0.038308647343869,2.756631966279294,0.000000000000000,26.644357350652818,32.548437726952308,1.221588394818419,3,3,3,4,"c(2680141.3714865, 1250156.34910203)",1,1,1,2680141.371486497111619,1250156.349102029809728,1,running
401.699999999999989,2024-04-06T08:08:13Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,1.243804608316201,1,1.243804608316201,4.477696589938324,-2.152968036943408,11.311633874459286,11.330029253800046,17.665700472468611,-0.127225432364022,0.048756567955208,2.756631966279294,0.000000000000000,28.244846871313484,31.279937715150144,1.107456445335493,2,2,2,3,"c(2680142.7723536, 1250153.25464961)",2,1,1,2680142.772353603504598,1250153.254649613983929,2,running
401.699999999999989,2024-04-06T08:08:14Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.000436574595495,1,4.000436574595495,14.401571668543783,2.756631966279294,11.648222157100930,11.184612118499794,17.665700472468611,0.093496745178235,-0.029237508328966,2.756631966279294,0.000000000000000,26.115962361151841,31.344137079218566,1.200190773970626,3,3,3,1,"c(2680143.01535741, 1250152.03481395)",1,1,1,2680143.015357406344265,1250152.034813946578652,1,running
401.699999999999989,2024-04-06T08:08:15Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,1.874741193619258,1,1.874741193619258,6.749068297029327,-2.125695380976238,11.491013621174382,11.344809906849465,17.665700472468611,-0.043669037757374,0.055655526018234,2.756631966279294,0.000000000000000,28.283663399778725,32.841595199156174,1.161150687411062,3,3,2,3,"c(2680146.44082129, 1250149.96849113)",2,1,1,2680146.440821289084852,1250149.968491131672636,2,running
401.699999999999989,2024-04-06T08:08:16Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.731690485075375,1,3.731690485075375,13.434085746271350,1.856949291456117,12.297699322492134,11.391849737950448,17.665700472468611,0.224079361477153,0.024222760115821,2.756631966279294,0.000000000000000,28.613711196113989,33.983326453045038,1.187658819232798,3,3,3,1,"c(2680148.03957248, 1250148.98938481)",1,1,1,2680148.039572477806360,1250148.989384814864025,1,running
401.699999999999989,2024-04-06T08:08:17Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.907139020130169,1,4.907139020130169,17.665700472468611,1.175448535054795,11.757724974675675,11.263765558509244,17.665700472468611,-0.149992874393461,-0.024422798368120,2.756631966279294,0.000000000000000,30.192390767457308,32.529609221804947,1.077410844088134,3,3,3,4,"c(2680150.79167913, 1250146.46918188)",1,1,1,2680150.791679131332785,1250146.469181877793744,1,running
401.699999999999989,2024-04-06T08:08:18Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,2.014888000562172,1,2.014888000562172,7.253596802023820,-2.892251019567997,11.831666958703751,11.322712691431970,17.665700472468611,0.020539440007800,0.027530343955195,2.756631966279294,0.000000000000000,31.135547965748657,34.908511098834154,1.121178632771648,3,3,2,3,"c(2680154.5341376, 1250143.29522252)",2,1,1,2680154.534137598238885,1250143.295222522923723,2,running
401.699999999999989,2024-04-06T08:08:19Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,4.311852209324922,1,4.311852209324922,15.522667953569719,2.296964208762750,11.732900488383011,11.442748576956307,17.665700472468611,-0.027435130644650,0.033343301534538,2.756631966279294,0.000000000000000,30.780799205525259,31.850092695463704,1.034738977464448,3,3,3,1,"c(2680156.06191842, 1250141.98157896)",1,1,1,2680156.061918417923152,1250141.981578955659643,1,running
401.699999999999989,2024-04-06T08:08:20Z,Lauf am Morgen,running,/11116616348.gpx,2024,1,3.767293429925378,1,3.767293429925378,13.562256347731362,-0.544558779399544,11.771518815776833,11.434211407214994,17.665700472468611,0.010727313164950,-0.002371436039254,3.176418848184900,0.000000000000000,29.848292458536875,34.093788521254396,1.142235810260003,3,3,3,4,"c(2680159.19748171, 1250139.02179648)",1,1,1,2680159.197481713257730,1250139.021796481218189,1,running
