elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y
399.6,2024-05-20T13:34:20Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.9877774320544954,1,0.9877774320544954,3.5559987553961836,0.22127658905514225,4.155732150885993,3.656997448140945,5.858896379701644,0.04261593639361136,-0.009688154332070473,0.592843659465373,0.20000000000004547,9.657224583429386,11.484965049547455,1.1892614643397905,3,2,"c(2680531.96277673, 1249626.58533955)",2,1,1,2680531.9627767256,1249626.585339554
399.6,2024-05-20T13:34:21Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.034627557118417,1,1.034627557118417,3.724659205626301,0.0468501250639215,3.978633921099022,3.5813386870549837,5.858896379701644,-0.04919395271860295,-0.021016322523878028,0.592843659465373,0.20000000000004547,9.98662531168955,11.072620292741913,1.1087449410744572,3,2,"c(2680530.98287842, 1249626.46082624)",2,1,1,2680530.982878419,1249626.460826245
399.6,2024-05-20T13:34:22Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.62747121658379,1,1.62747121658379,5.858896379701644,0.592843659465373,3.68513585137778,3.5401311085707987,5.858896379701644,-0.0815272415892339,-0.011446549578940236,0.592843659465373,0.20000000000004547,9.533409635250575,10.132138295548037,1.0628032029677623,3,2,"c(2680530.46651684, 1249625.56426342)",2,1,1,2680530.4665168384,1249625.5642634195
399.6,2024-05-20T13:34:23Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.075154970090976,1,1.075154970090976,3.8705578923275135,-0.552316246492814,3.687316963715999,3.426869002209728,5.858896379701644,6.058645383941539e-4,-0.031461696211408624,0.9471465071162133,0.20000000000004547,8.339776896042203,9.885356643151267,1.18532627027979,3,2,"c(2680529.19673564, 1249624.54626624)",2,1,1,2680529.1967356354,1249624.54626624
399.7,2024-05-20T13:34:24Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.9654488580580644,1,0.9654488580580644,3.4756158890090316,-0.10970611203291158,3.6260973360820135,3.4784291191893915,5.858896379701644,-0.01700545212055148,0.014322254716573177,0.9471465071162133,0.30000000000001137,8.232283140289365,10.313241017251244,1.2527801633519535,3,2,"c(2680528.60488053, 1249623.64867739)",2,1,1,2680528.6048805336,1249623.6486773875
399.7,2024-05-20T13:34:25Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4342232657166865,1,1.4342232657166865,5.163203756580072,0.4687744076586221,3.7434578677727823,3.4629849635659626,5.858896379701644,0.0326001476918802,-0.00429004322873021,0.9471465071162133,0.19999999999998863,8.691813346663926,10.450566052806783,1.2023458898617396,3,2,"c(2680527.70349708, 1249623.30284597)",2,1,1,2680527.7034970797,1249623.3028459742
399.7,2024-05-20T13:34:26Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.6719719315884446,1,0.6719719315884446,2.4190989537184007,-0.7622513341282419,3.89653756761064,3.3912058114905697,5.858896379701644,0.04252213884384948,-0.019938653354275845,0.9471465071162133,0.19999999999998863,8.76513202117061,10.871459455025207,1.240307553698808,3,2,"c(2680526.81269154, 1249622.17880778)",2,1,1,2680526.8126915377,1249622.17880778
399.7,2024-05-20T13:34:27Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.18751703091241323,1,0.18751703091241323,0.6750613112846876,-0.48445490067603136,3.6898830653365007,3.3840662443828196,5.858896379701644,-0.05740402840948328,-0.00198321308548605,0.9471465071162133,0.19999999999998863,8.616573078407457,9.647171483055518,1.1196065297967088,3,2,"c(2680526.44278174, 1249621.61781489)",2,1,1,2680526.442781742,1249621.6178148922
399.7,2024-05-20T13:34:28Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.1346635380286265,1,1.1346635380286265,4.0847887369030556,0.9471465071162133,3.45015825550717,3.489286650880487,5.239875453612623,-0.06659022495259181,0.02922789069379651,0.9471465071162133,0.19999999999998863,7.948921384850836,9.466995255069822,1.1909785990728443,3,2,"c(2680526.29330667, 1249621.50459016)",2,1,1,2680526.2933066688,1249621.504590163
399.8,2024-05-20T13:34:29Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.19438521709933,1,1.19438521709933,4.2997867815575885,0.05972167907070358,3.5821092783098565,3.537033120679702,5.322019143157067,0.03665306188963518,0.013262908277559588,0.9471465071162133,0.30000000000001137,7.899646693907938,9.97988504788872,1.2633330874892195,3,2,"c(2680526.53489738, 1249620.39594447)",2,1,1,2680526.5348973796,1249620.3959444698
399.8,2024-05-20T13:34:30Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.1251024676100354,1,1.1251024676100354,4.0503688833961276,-0.06928274948929469,3.7001519051775875,3.5617294844570093,5.322019143157067,0.03278961857436973,0.0068601010492521115,0.9471465071162133,0.19999999999998863,7.936139199635629,9.871796444548165,1.2439041448518706,3,2,"c(2680525.6395578, 1249619.6054237)",2,1,1,2680525.6395577984,1249619.605423704
399.8,2024-05-20T13:34:31Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4555209593368397,1,1.4555209593368397,5.239875453612623,0.33041849172680426,3.3505959959493983,3.547496763431635,5.322019143157067,-0.09709886367449706,-0.003953533618159557,0.9471465071162133,0.19999999999998863,8.38445432542842,9.565960278256938,1.1409162608525685,3,2,"c(2680524.74270687, 1249618.9260755)",2,1,1,2680524.742706872,1249618.9260755028
399.9,2024-05-20T13:34:32Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.4031832446141008,1,0.4031832446141008,1.451459680610763,-1.0523377147227388,3.600970999678154,3.6273120114635713,5.322019143157067,0.06954861214687656,0.022170902231093387,1.070870899906868,0.2999999999999545,8.542199971094838,10.815449912548612,1.266119963141347,4,5,"c(2680523.6994027, 1249617.91115793)",2,1,1,2680523.6994027016,1249617.9111579342
399.9,2024-05-20T13:34:33Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.89497874210528,1,0.89497874210528,3.2219234715790077,0.4917954974911791,3.6878566634609204,3.6334900136672426,5.322019143157067,0.024134906606324072,0.0017161117232420374,1.070870899906868,0.2999999999999545,7.632569221115245,10.133787378101964,1.3277033046837208,3,2,"c(2680523.47745649, 1249617.57456232)",2,1,1,2680523.4774564905,1249617.574562319
399.9,2024-05-20T13:34:34Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.478338650876963,1,1.478338650876963,5.322019143157067,0.583359908771683,3.514185398151537,3.6025829174982333,5.322019143157067,-0.04824201814149547,-0.008585304491391435,1.070870899906868,0.19999999999998863,6.749310505658844,9.54340349947481,1.4139819899341282,3,2,"c(2680522.65156497, 1249617.22975781)",2,1,1,2680522.651564974,1249617.229757807
399.9,2024-05-20T13:34:35Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.3261346623761314,1,1.3261346623761314,4.7740847845540735,-0.1522039885008315,3.3934259462175875,3.6344963865969606,5.322019143157067,-0.033544292203874816,0.00886485252742418,1.070870899906868,0.19999999999998863,6.056238744632837,9.243699034721482,1.5263102107580284,3,2,"c(2680521.83776176, 1249615.99557407)",2,1,1,2680521.837761762,1249615.995574069
400,2024-05-20T13:34:36Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.3661357652972188,1,0.3661357652972188,1.3180887550699878,-0.9599988970789126,3.086579852329559,3.6294579867391397,5.322019143157067,-0.08523502608000796,-0.0013995555160613861,1.070870899906868,0.30000000000001137,5.373574917131137,7.97569525611459,1.484243800284203,3,2,"c(2680520.55891085, 1249615.64461327)",2,1,1,2680520.5589108486,1249615.644613268
400,2024-05-20T13:34:37Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4370066652040867,1,1.4370066652040867,5.1732239947347125,1.070870899906868,2.7536138089469593,3.6387040074644887,5.322019143157067,-0.09249056760627768,0.002568339090374749,1.070870899906868,0.30000000000001137,4.946856580690387,8.010636727168274,1.6193387854495478,3,2,"c(2680520.41245756, 1249615.30904385)",2,1,1,2680520.4124575574,1249615.3090438533
400,2024-05-20T13:34:38Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.4530010035819781,1,0.4530010035819781,1.630803612895121,-0.9840056616221087,2.81257610769051,3.6814924931933777,5.322019143157067,0.016378416317652907,0.011885690480246932,1.070870899906868,0.30000000000001137,4.074726146623866,7.699003809171278,1.8894530655883033,3,2,"c(2680521.63092583, 1249614.54725436)",2,1,1,2680521.6309258295,1249614.5472543642
400.1,2024-05-20T13:34:39Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.6040013384721764,1,0.6040013384721764,2.174404818499835,0.15100033489019832,2.703781763392734,3.6791108902911316,5.322019143157067,-0.03022065119382664,-6.615563617350411e-4,1.070870899906868,0.30000000000001137,2.7967557295284955,6.783216737267502,2.425387625257885,3,2,"c(2680521.17796666, 1249614.5410978)",4,1,1,2680521.1779666636,1249614.5410978014
400.1,2024-05-20T13:34:40Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8253980028567072,1,0.8253980028567072,2.971432810284146,0.22139666438453076,2.4040696237512407,3.6812348385684937,5.1732239947347125,-0.08325337212263699,5.899856326006263e-4,1.070870899906868,0.30000000000001137,1.984267348667749,6.0196336324193265,3.033680736852799,3,2,"c(2680520.57402111, 1249614.5328891)",4,1,1,2680520.574021108,1249614.5328891042
400.1,2024-05-20T13:34:41Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.18751718072994783,1,0.18751718072994783,0.6750618506278122,-0.6378808221267593,2.2779473526248952,3.6262678518314075,5.1732239947347125,-0.0350339642017627,-0.015268607426968377,1.070870899906868,0.30000000000001137,1.2597446990739576,6.594258923278849,5.234599461403815,3,2,"c(2680519.8236222, 1249614.18911107)",4,1,1,2680519.8236221974,1249614.1891110681
400.1,2024-05-20T13:34:42Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.4381247156677852,1,0.4381247156677852,1.5772489764040267,0.2506075349378374,2.4078773839231764,3.64381075720559,5.1732239947347125,0.03609167536063367,0.004873029270606249,1.070870899906868,0.20000000000004547,0.5037471356725319,5.920396452338951,11.752714870397973,3,2,"c(2680519.97611961, 1249614.0799908)",4,1,1,2680519.97611961,1249614.0799908033
400.1,2024-05-20T13:34:43Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.5833458241082828,1,0.5833458241082828,2.1000449667898184,0.14522110844049763,2.0495070577688383,3.643824725372059,3.3867398021642705,-0.09954731282064942,3.880046241366663e-6,0.3782094986287856,0.20000000000004547,0.8597555691187242,5.809381672933917,6.757015460671817,3,2,"c(2680520.35660765, 1249613.86277636)",2,1,1,2680520.356607654,1249613.862776359
400.1,2024-05-20T13:34:44Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.562551578973187,1,0.562551578973187,2.025185684303473,-0.020794245135095868,2.0051316729800273,3.591496872480828,3.3867398021642705,-0.01232649577466976,-0.014535514692008705,0.3782094986287856,0.20000000000004547,1.4683081227340855,5.522789884522351,3.761328973811407,3,2,"c(2680520.74011778, 1249613.42321711)",4,1,1,2680520.740117784,1249613.4232171131
400.1,2024-05-20T13:34:45Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.5625515575279562,1,0.5625515575279562,2.025185607100642,-2.1445230813377236e-8,1.9127803277221505,3.5424510981056665,3.3867398021642705,-0.025653151460521342,-0.013623826215322607,0.3782094986287856,0.20000000000004547,2.190623359058825,5.019208554072085,2.2912238807809153,3,2,"c(2680521.18854392, 1249613.76289089)",4,1,1,2680521.188543924,1249613.7628908919
400.1,2024-05-20T13:34:46Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.9407610561567418,1,0.9407610561567418,3.3867398021642705,0.3782094986287856,1.7860363224815548,3.5476025972148837,3.3867398021642705,-0.035206668122387694,0.0014309719747825956,0.3782094986287856,0.10000000000002274,2.3219947117155977,5.26981602685258,2.269521114868946,3,2,"c(2680520.73105161, 1249614.09025161)",4,1,1,2680520.7310516117,1249614.0902516088
400.1,2024-05-20T13:34:47Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.7631441942641892,1,0.7631441942641892,2.747319099351081,-0.17761686189255255,1.971758501347633,3.544788456786849,3.3867398021642705,0.05158949412946625,-7.817056744541369e-4,0.3782094986287856,0.10000000000002274,2.32199478049124,5.586692927338872,2.4059885811444217,3,2,"c(2680521.24892674, 1249614.87564114)",2,1,1,2680521.248926742,1249614.875641139
400.1,2024-05-20T13:34:48Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.3419862241769431,1,0.3419862241769431,1.2311504070369952,-0.42115797008724615,2.026045381275258,3.5289578559950443,3.3867398021642705,0.015079688868784625,-0.004397389108834546,0.3782094986287856,0.10000000000002274,2.874013573932046,5.607348396455005,1.9510514659063982,3,2,"c(2680522.0053697, 1249614.77472969)",4,1,1,2680522.0053696954,1249614.774729695
400.1,2024-05-20T13:34:49Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.3174095500606107,1,0.3174095500606107,1.1426743802181987,-0.024576674116332353,2.468891460121768,3.5086082682250153,6.971351834101428,0.12301279967958612,-0.005652663269452576,1.332485327359314,0,2.8434610756766787,6.981283438065548,2.455206261757658,3,2,"c(2680521.92534335, 1249615.10722084)",4,1,1,2680521.9253433496,1249615.10722084
400.1,2024-05-20T13:34:50Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.32181667240644163,1,0.32181667240644163,1.15854002066319,0.004407122345830905,2.5715562231086224,3.516481573689226,6.971351834101428,0.028517989718570738,0.0021870292956140875,1.332485327359314,0,4.610875686450125,7.294981346415057,1.5821249243072528,3,2,"c(2680521.69584169, 1249615.32648737)",4,1,1,2680521.695841694,1249615.3264873729
400.1,2024-05-20T13:34:51Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.43812465351044255,1,0.43812465351044255,1.5772487526375931,0.11630798110400092,2.6575787375524547,3.522179157395749,6.971351834101428,0.023895142901064537,0.0015826621407008267,1.332485327359314,0,5.043554216853812,7.179618419697982,1.4235235928873697,3,2,"c(2680521.99932548, 1249615.21941936)",4,1,1,2680521.999325484,1249615.2194193585
400.1,2024-05-20T13:34:52Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.7550016161540766,1,0.7550016161540766,2.718005818154676,0.316876962643634,2.597423159914828,3.516452240150304,6.971351834101428,-0.016709882677118624,-0.001590810345956806,1.332485327359314,0,5.111720833926299,7.173426572142229,1.4033290950735156,3,2,"c(2680522.37981353, 1249615.00220505)",2,1,1,2680522.3798135323,1249615.002205047
400.1,2024-05-20T13:34:53Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.6040012932244161,1,0.6040012932244161,2.174404655607898,-0.15100032292966048,3.196939543402789,3.5148915878651676,9.3419993177186509,0.16653232874665577,-4.3351452364911953e-4,1.8380474637689659,0,6.055260083573095,9.42644015844269,1.5567358013266914,3,2,"c(2680523.13474542, 1249615.01246616)",4,1,1,2680523.1347454167,1249615.0124661573
400.1,2024-05-20T13:34:54Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.9364866205837301,1,1.9364866205837301,6.971351834101428,1.332485327359314,3.615570354903795,3.5084173967244947,9.3419993177186509,0.11628633652805731,-0.0017983864279646398,1.8380474637689659,0,8.495833904972889,10.730166534367653,1.2629915620274705,3,2,"c(2680523.73869092, 1249615.02067512)",2,1,1,2680523.7386909234,1249615.0206751225
400.1,2024-05-20T13:34:55Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8762494658774652,1,0.8762494658774652,3.1544980771588746,-1.060237154706265,4.1889021410125045,3.5180108352243393,9.3419993177186509,0.1592588294746414,0.002664844027734553,1.8380474637689659,0,9.514750549220649,12.477606536242877,1.3113960761971752,4,5,"c(2680525.33915903, 1249613.93049978)",2,1,1,2680525.3391590267,1249613.930499778
400.1,2024-05-20T13:34:56Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8253981294396662,1,0.8253981294396662,2.9714332659827982,-0.050851336437799044,4.567400493831089,3.4523606787268397,9.3419993177186509,0.10513843133849586,-0.018236154582638775,1.8380474637689659,0,11.081022628794074,13.51782129986233,1.219907381538616,3,2,"c(2680526.10013557, 1249613.49607161)",2,1,1,2680526.1001355657,1249613.4960716094
400.1,2024-05-20T13:34:57Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.756952346708437,1,0.756952346708437,2.7250284481503733,-0.06844578273122914,5.090471576172973,3.489447945452581,9.3419993177186509,0.1452975228727455,0.010302018534928143,1.8380474637689659,0,12.032189650160676,14.799217088818898,1.229968735459657,4,5,"c(2680526.85960107, 1249613.17281596)",2,1,1,2680526.859601073,1249613.1728159592
400.1,2024-05-20T13:34:58Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,2.594999810477403,1,2.594999810477403,9.3419993177186509,1.8380474637689659,5.227652711452623,3.5772079877338356,9.3419993177186509,0.038105870911013695,0.02437778952257068,1.8380474637689659,0,13.672951564164634,15.369381991769709,1.1240719986203447,2,3,"c(2680527.54357345, 1249612.84853422)",2,1,1,2680527.5435734484,1249612.8485342225
400.1,2024-05-20T13:34:59Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.6211359259855738,1,1.6211359259855738,5.836089333548066,-0.9738638844918293,5.407034618856322,3.6079947315493026,9.3419993177186509,0.04982830761213872,0.00855187328207417,1.8380474637689659,0,12.939545983246854,14.585008048143921,1.1271653632227505,4,5,"c(2680528.70770642, 1249610.52930624)",2,1,1,2680528.7077064165,1249610.529306237
400.1,2024-05-20T13:35:00Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,2.0692566742816663,1,2.0692566742816663,7.449324027413999,0.4481207482960925,5.257095654924905,3.5706156201106762,9.3419993177186509,-0.04164971220317146,-0.010383086510729578,1.8380474637689659,0,13.243955638416915,15.187098368615299,1.146719211635071,4,5,"c(2680529.1818225, 1249608.9790496)",2,1,1,2680529.181822495,1249608.9790496018
400.2,2024-05-20T13:35:01Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4783394171298962,1,1.4783394171298962,5.322021901667626,-0.59091725715177,5.269057850858201,3.508671892206986,9.3419993177186509,0.003322832203693277,-0.017206591084358288,1.8380474637689659,0.0999999999999659,14.044066251300963,15.274500859293726,1.087612418367706,4,5,"c(2680530.2629075, 1249607.21465781)",2,1,1,2680530.2629075036,1249607.214657812
400.2,2024-05-20T13:35:02Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,2.0363974051106433,1,2.0363974051106433,7.331030658398316,0.558057987980747,5.246657804362169,3.4692222657584417,9.3419993177186509,-0.006222235137786616,-0.010958229569040133,1.8380474637689659,0.0999999999999659,13.781166303330439,15.274502055509302,1.1083606219756579,4,5,"c(2680531.10995711, 1249606.00304962)",2,1,1,2680531.109957106,1249606.003049623
400.2,2024-05-20T13:35:03Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.1741661961752274,1,1.1741661961752274,4.2269983062308185,-0.8622312089354158,5.460055055027453,3.4675610650467243,9.3419993177186509,0.059277014073690015,-4.6144464214370825e-4,1.8380474637689659,0.0999999999999659,11.327334226012676,14.088501746550925,1.2437614592670323,4,5,"c(2680532.5639761, 1249604.5773066)",2,1,1,2680532.5639760965,1249604.5773066003
400.2,2024-05-20T13:35:04Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.1521126769579422,1,1.1521126769579422,4.147605637048592,-0.022053519217285267,5.006635397462455,3.5029048464403614,7.449324027413999,-0.12594990487916605,0.009817717053788061,0.6520459585950138,0.0999999999999659,11.151359321728409,13.676916677371928,1.2264797754944972,4,5,"c(2680532.95655526, 1249603.4707137)",2,1,1,2680532.956555259,1249603.4707136953
400.2,2024-05-20T13:35:05Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4783397863488443,1,1.4783397863488443,5.32202323085584,0.32622710939090216,4.860354426199132,3.6453578765076173,7.449324027413999,-0.04063360312870088,0.0395702861297933,0.6520459585950138,0.0999999999999659,10.307369887590028,12.781826294660126,1.2400667128526472,4,5,"c(2680533.27364121, 1249602.36309457)",2,1,1,2680533.273641214,1249602.363094574
400.2,2024-05-20T13:35:06Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.9128006201180914,1,0.9128006201180914,3.286082232425129,-0.565539166230753,4.288465242434833,3.624071759705992,7.331030658398316,-0.1588581066011943,-0.005912810222673644,0.6520459585950138,0.0999999999999659,9.939652141520286,11.62530437919876,1.1695886549829146,3,2,"c(2680534.1206921, 1249601.15148684)",2,1,1,2680534.1206921046,1249601.1514868354
400.2,2024-05-20T13:35:07Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.7569535429240135,1,0.7569535429240135,2.7250327545264486,-0.15584707719407787,4.159513247786732,3.622148549292049,7.331030658398316,-0.035819998513361255,-5.342251149842236e-4,0.7625019318143935,0.0999999999999659,7.845442460945894,10.673226407571038,1.3604365159392438,3,2,"c(2680535.02510119, 1249601.27497439)",2,1,1,2680535.025101192,1249601.2749743853
400.2,2024-05-20T13:35:08Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.4089995015190273,1,1.4089995015190273,5.072398205468499,0.6520459585950138,3.865551413911447,3.54840821187756,5.32202323085584,-0.08165606496535709,-0.020483427059580242,0.7625019318143935,0.0999999999999659,7.789602386228828,10.637240901887527,1.3655691747107677,3,2,"c(2680535.70000754, 1249601.61772806)",2,1,1,2680535.7000075444,1249601.6177280599
400.2,2024-05-20T13:35:09Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.2095508568065765,1,1.2095508568065765,4.3543830845036755,-0.19944864471245083,3.747057863900335,3.5216737264202633,5.32202323085584,-0.03291487500308656,-0.0074262459603603006,0.7625019318143935,0.0999999999999659,7.865294157419594,10.29723079607086,1.3091984342832415,3,2,"c(2680536.17110348, 1249600.28981684)",2,1,1,2680536.1711034803,1249600.2898168375
400.2,2024-05-20T13:35:10Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.174166291569864,1,1.174166291569864,4.22699864965151,-0.035384565236712406,3.4139864822148467,3.531958950352229,5.32202323085584,-0.09251982824596904,0.0028570066477682323,0.7625019318143935,0.0999999999999659,7.1934550629702585,8.953285575974297,1.2446432899905244,3,2,"c(2680536.86414582, 1249599.29850175)",2,1,1,2680536.864145816,1249599.2985017532
400.2,2024-05-20T13:35:11Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.3218175016685289,1,0.3218175016685289,1.1585430060067041,-0.8523487899013351,3.355749909140437,3.732605638227984,5.072398205468499,-0.016176825854002607,0.05573519107659866,1.166000135702533,0,6.540582028644612,9.340879657811021,1.4281419630397492,3,2,"c(2680537.25672611, 1249598.19190915)",2,1,1,2680537.256726109,1249598.1919091481
400.2,2024-05-20T13:35:12Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.0843194334829225,1,1.0843194334829225,3.903549960538521,0.7625019318143935,3.396276752747991,3.9657793251664555,5.072398205468499,0.011257456557653877,0.0647704685940199,1.166000135702533,0,7.71106637764329,9.620558757139293,1.2476301312918532,3,2,"c(2680536.95626383, 1249598.07663157)",2,1,1,2680536.956263826,1249598.0766315656
400.2,2024-05-20T13:35:13Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.1381806904917153,1,1.1381806904917153,4.0974504857701755,0.05386125700879285,3.4299219435076393,4.148163198440676,5.072398205468499,0.00934588632212457,0.05066218702061676,1.166000135702533,0,7.2321986269956655,9.071317548087649,1.2542959639171267,3,2,"c(2680537.72177727, 1249597.30868769)",2,1,1,2680537.721777274,1249597.3086876904
400.2,2024-05-20T13:35:14Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8121025711412753,1,0.8121025711412753,2.923569256108591,-0.32607811935044007,3.3080564549704707,4.247663747655901,4.681420927037337,-0.033851524593657985,0.027639041448673535,1.166000135702533,0,6.774189927421274,8.898399422269861,1.3135739501855404,3,2,"c(2680538.56278434, 1249596.54177023)",2,1,1,2680538.562784342,1249596.5417702273
400.2,2024-05-20T13:35:15Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.13439456625228274,1,0.13439456625228274,0.4838204385082179,-0.6777080048889925,3.206719326207821,4.221025583179027,4.681420927037337,-0.028149202434069428,-0.007399490132465003,1.166000135702533,0,6.746843875152876,8.62414276073181,1.2782484551765914,3,2,"c(2680539.24827064, 1249596.10631746)",4,1,1,2680539.2482706443,1249596.1063174566
400.2,2024-05-20T13:35:16Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.3003947019548157,1,1.3003947019548157,4.681420927037337,1.166000135702533,3.1773150272844184,4.24485073070561,4.681420927037337,-0.008167860812056177,0.006618096535162162,1.166000135702533,0,7.807899376445783,9.386645081700527,1.202198520900176,3,2,"c(2680539.17126584, 1249596.21646354)",2,1,1,2680539.1712658443,1249596.2164635423
400.2,2024-05-20T13:35:17Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.036632642252284,1,1.036632642252284,3.7318775121082224,-0.26376205970253164,3.3788399588887352,4.229965553397446,4.681420927037337,0.055979147667865735,-0.004134771474490055,1.166000135702533,0,7.807900065262556,9.239913774232658,1.1834057425172677,3,2,"c(2680540.01529603, 1249595.22720148)",2,1,1,2680540.0152960266,1249595.2272014779
400.2,2024-05-20T13:35:18Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8597582924673838,1,0.8597582924673838,3.0951298528825815,-0.17687434978490024,3.547944197958715,4.189383299542995,5.763696590308298,0.04697339974166104,-0.011272848292903119,1.166000135702533,0,7.6204692619544785,9.702759914382137,1.2732496623040768,3,2,"c(2680541.00124497, 1249594.90702665)",2,1,1,2680541.0012449683,1249594.9070266515
400.2,2024-05-20T13:35:19Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.0366327309887895,1,1.0366327309887895,3.7318778315596424,0.17687443852140572,3.4914152658656517,4.228593403391108,5.763696590308298,-0.015702481136962012,0.010891695513364795,1.166000135702533,0,8.279777886400414,9.856110741225994,1.1903834712057575,3,2,"c(2680541.8346957, 1249594.69597169)",2,1,1,2680541.8346957006,1249594.6959716864
400.2,2024-05-20T13:35:20Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8999096300318128,1,0.8999096300318128,3.2396746681145263,-0.1367231009569767,3.594801300537556,4.250625132454028,5.763696590308298,0.028718342964417918,0.006119924739699745,1.166000135702533,0,9.35435656943731,10.849720518723583,1.1598574886670396,3,2,"c(2680542.82064483, 1249594.37579716)",2,1,1,2680542.8206448327,1249594.3757971593
400.2,2024-05-20T13:35:21Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.0843198226372461,1,1.0843198226372461,3.903551361494086,0.18441019260543334,3.6561398252397725,4.269097478952159,5.763696590308298,0.017038479083948975,0.005131207360592155,1.166000135702533,0,9.287315073286416,9.87114365294449,1.0628630099281728,3,2,"c(2680543.43366114, 1249593.7169737)",2,1,1,2680543.4336611433,1249593.716973704
